,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2005,1712418.6046511629,-1847750.0,,
September 2005,1712418.6046511629,-1847750.0,,
December 2005,1712418.6046511629,-1847750.0,,
March 2006,1712418.6046511629,-3548750.0,,
June 2006,1712418.6046511629,-3548750.0,,
September 2006,1712418.6046511629,-3548750.0,,
December 2006,1712418.6046511629,-3548750.0,,
March 2007,1712418.6046511629,-3425000.0,,
June 2007,1712418.6046511629,-3425000.0,,
September 2007,1712418.6046511629,-3425000.0,,
December 2007,1712418.6046511629,-3425000.0,,
March 2008,1712418.6046511629,-6300500.0,,
June 2008,1712418.6046511629,-6300500.0,,
September 2008,1712418.6046511629,-6300500.0,,
December 2008,1712418.6046511629,-6300500.0,,
March 2009,5765500.0,-6808500.0,,
June 2009,5765500.0,-6808500.0,,
September 2009,5765500.0,-6808500.0,,
December 2009,5765500.0,-6808500.0,,
March 2010,458000.0,-1127000.0,,
June 2010,756000.0,-1273000.0,,
September 2010,736000.0,-1184000.0,,
December 2010,954000.0,-1184000.0,4465000.0,3285000.0
March 2011,1480000.0,-2115000.0,,
June 2011,2267000.0,-3684000.0,11698000.0,10449000.0
September 2011,3234000.0,-3960000.0,8616000.0,7258000.0
December 2011,1701000.0,-191735000.0,6064000.0,4664000.0
March 2012,1466000.0,-2439000.0,14007000.0,12406000.0
June 2012,2178000.0,-3100000.0,11948000.0,10184000.0
September 2012,3131000.0,-4583000.0,32032000.0,30034000.0
December 2012,6568000.0,-8045000.0,26832000.0,24618000.0
March 2013,6467000.0,-7533000.0,19915000.0,17505000.0
June 2013,6037000.0,-7207000.0,90640000.0,88001000.0
September 2013,4786000.0,-6187000.0,84842000.0,82021000.0
December 2013,5953000.0,-7314000.0,78977000.0,75996000.0
March 2014,7569000.0,-8793000.0,71809000.0,68595000.0
June 2014,7491000.0,-8704000.0,64280000.0,61036000.0
September 2014,6276000.0,-7551000.0,56750000.0,53348000.0
December 2014,5771000.0,-7446000.0,46941000.0,46909000.0
March 2015,7321000.0,-8525000.0,38466000.0,38444000.0
June 2015,6450000.0,-7791000.0,32602000.0,32588000.0
September 2015,5506000.0,-6605000.0,26512000.0,26501000.0
December 2015,4839000.0,-6271000.0,21485000.0,21477000.0
March 2016,3765000.0,-4844000.0,16345000.0,16339000.0
June 2016,3243000.0,-4280000.0,12765000.0,12760000.0
September 2016,3182000.0,-4169000.0,10667000.0,10663000.0
December 2016,2563000.0,-3980000.0,8757000.0,8754000.0
March 2017,2074000.0,-5910000.0,5373000.0,4455000.0
June 2017,1140000.0,-2199000.0,5869000.0,4952000.0
September 2017,979000.0,-1615000.0,3783000.0,2864000.0
