,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2007,23579.4,23927.61224489796,-23483.04081632653,,,
March 2008,23579.4,23927.61224489796,-23483.04081632653,,,
June 2008,23579.4,23927.61224489796,-23483.04081632653,,,
September 2008,23579.4,23927.61224489796,-23483.04081632653,,,
December 2008,23579.4,23927.61224489796,-23483.04081632653,,,
March 2009,23579.4,23927.61224489796,-23483.04081632653,,,
June 2009,23579.4,23927.61224489796,-23483.04081632653,,,
September 2009,23579.4,23927.61224489796,-23483.04081632653,,,
December 2009,23579.4,23927.61224489796,-23483.04081632653,,,
March 2010,30991.0,37651.25,-30878.5,,,
June 2010,30991.0,37651.25,-30878.5,,,
September 2010,31391.0,37651.25,-31871.0,,,
December 2010,23579.4,37651.25,-232372.0,691.0,459.0,22.0
March 2011,1797.0,-2639.0,-2589.0,,,
June 2011,1797.0,6233.0,-953.0,,,
September 2011,954.0,954.0,-932.0,398.0,151.0,247.0
December 2011,2602.0,85642.0,-97808.0,2192.0,1948.0,244.0
March 2012,3910.25,-9851.0,-3213.0,60665.0,60665.0,
June 2012,3910.25,21997.0,-25039.0,,,
September 2012,3910.25,6078.0,-9357.0,6123.0,6123.0,
December 2012,3910.25,-33865.0,363921.00000000116,3981.0,3981.0,
March 2013,7981.0,0.0,-2512.0,3981.0,181.0,
June 2013,2454.0,15961.0,-18469.0,48909.0,45109.0,
September 2013,7981.0,2454.0,-4912.0,30943.0,5895.0,
December 2013,18861.000000000233,-45938.0,-11564.0,25241.0,18441.0,
March 2014,9455.0,9455.0,-14021.0,125310.0,111439.0,
June 2014,25985.0,25985.0,-28582.0,82037.0,68166.0,
September 2014,28725.0,28725.0,-31322.0,61287.0,47416.0,
December 2014,,-151361.0,-25628.0,30280.0,16410.0,
March 2015,42822.0,42822.0,-45157.0,17347.0,3477.0,
June 2015,15430.0,15430.0,-17805.0,17741.0,3871.0,
September 2015,2503.0,2503.0,-5960.0,32738.0,18868.0,
December 2015,,10458.0,-12581.0,38599.0,13302.0,
March 2016,17954.0,17954.0,-20631.0,28521.0,7161.0,
June 2016,8867.0,8867.0,-11702.0,29653.0,8581.0,
September 2016,27563.0,27563.0,-30471.0,22191.0,5056.0,
December 2016,,12519.0,-15450.0,5018.0,5018.0,
March 2017,20410.0,20410.0,-23352.0,12518.0,12518.0,
June 2017,18433.0,18433.0,-21580.0,5118.0,5118.0,
September 2017,13822.0,13822.0,-17068.0,5174.0,5174.0,
December 2017,,15450.0,-18750.0,5014.0,5014.0,
March 2018,16747.0,16747.0,-20011.0,5013.0,5013.0,
June 2018,20362.0,20362.0,-23805.0,5003.0,5003.0,
September 2018,13129.0,13129.0,-16650.0,4989.0,4989.0,
December 2018,,21425.0,-24990.0,1544.0,1544.0,
March 2019,20241.0,20241.0,-23807.0,7269.0,7269.0,
June 2019,14824.0,14824.0,-18592.0,3649.0,3649.0,
September 2019,13031.0,13031.0,-16921.0,258.0,258.0,
December 2019,,,-22256.0,33299.0,8215.0,
March 2020,,21025.0,-25252.0,21717.0,83.0,
June 2020,,13256.0,-17714.0,18299.0,160.0,
September 2020,,11990.0,-16720.0,16187.0,1585.0,
December 2020,,,-20492.0,23216.0,12197.0,
March 2021,,20628.0,-25525.0,23039.0,15647.0,
June 2021,,10518.0,-15724.0,29865.0,26146.0,
September 2021,,15137.0,-20594.0,32117.0,32117.0,
December 2021,,,-18127.0,64519.0,39435.0,
March 2022,,20465.0,-26068.0,66192.0,44558.0,
June 2022,,15482.0,-21471.0,75869.0,57730.0,
