,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2019,144117.0,,-145345.0,178123.0,100255.0,77868.0
September 2019,132800.0,,-135414.0,145768.0,88824.0,56944.0
December 2019,115381.0,,-131002.0,123263.0,87429.0,35834.0
March 2020,120647.0,,-123432.0,189704.0,75868.0,113836.0
June 2020,138366.0,,-141151.0,157908.0,61459.0,96449.0
September 2020,120292.0,,-123077.0,102933.0,18574.0,84359.0
December 2020,93658.0,,-73859.0,80851.0,14468.0,66383.0
March 2021,35375.0,,-38299.0,74783.0,21002.0,53781.0
June 2021,71321.0,,-74245.0,4577368.0,4536386.0,40982.0
September 2021,96735.0,,-98181.0,83801602.0,10186522.0,73615080.0
December 2021,3140741.0,,-756960.0,83876975.0,9796434.0,74080541.0
March 2022,3794019.0,,-1018322.0,83670368.0,9541987.0,74128381.0
June 2022,4334483.0,,-1514811.0,83370542.0,9428649.0,73941893.0
September 2022,,,,,,
December 2022,,,,,,
March 2023,,,,,,
June 2023,,,,,,
September 2023,,,,,,
December 2023,,,,,,
March 2024,,,,,,
June 2024,,,,,,
September 2024,,,,,,
December 2024,,,,,,
March 2025,,,,,,
June 2025,,,,,,
September 2025,,,,,,
December 2025,,,,,,
March 2026,,,,,,
June 2026,,,,,,
September 2026,,,,,,
December 2026,,,,,,
March 2027,,,,,,
June 2027,,,,,,
September 2027,,,,,,
December 2027,,,,,,
March 2028,,,,,,
June 2028,,,,,,
September 2028,,,,,,
December 2028,,,,,,
March 2029,,,,,,
June 2029,,,,,,
September 2029,,,,,,
December 2029,,,,,,
March 2030,,,,,,
June 2030,,,,,,
September 2030,,,,,,
December 2030,,,,,,
March 2031,,,,,,
June 2031,,,,,,
September 2031,,,,,,
December 2031,,,,,,
March 2032,,,,,,
June 2032,,,,,,
September 2032,,,,,,
December 2032,,,,,,
March 2033,,,,,,
June 2033,,,,,,
September 2033,,,,,,
December 2033,,,,,,
March 2034,,,,,,
June 2034,,,,,,
September 2034,,,,,,
December 2034,,,,,,
March 2035,,,,,,
June 2035,,,,,,
September 2035,,,,,,
December 2035,,,,,,
March 2036,,,,,,
June 2036,,,,,,
September 2036,,,,,,
December 2036,,,,,,
March 2037,,,,,,
June 2037,,,,,,
September 2037,,,,,,
December 2037,,,,,,
March 2038,,,,,,
June 2038,,,,,,
September 2038,,,,,,
December 2038,,,,,,
March 2039,,,,,,
June 2039,,,,,,
September 2039,,,,,,
December 2039,,,,,,
March 2040,,,,,,
June 2040,,,,,,
September 2040,,,,,,
December 2040,,,,,,
March 2041,,,,,,
June 2041,,,,,,
September 2041,,,,,,
December 2041,,,,,,
March 2042,,,,,,
June 2042,,,,,,
September 2042,,,,,,
December 2042,,,,,,
March 2043,,,,,,
June 2043,,,,,,
September 2043,,,,,,
December 2043,,,,,,
March 2044,,,,,,
June 2044,,,,,,
September 2044,,,,,,
December 2044,,,,,,
March 2045,,,,,,
June 2045,,,,,,
September 2045,,,,,,
December 2045,,,,,,
March 2046,,,,,,
June 2046,,,,,,
September 2046,,,,,,
December 2046,,,,,,
March 2047,,,,,,
June 2047,,,,,,
September 2047,,,,,,
December 2047,,,,,,
March 2048,,,,,,
June 2048,,,,,,
September 2048,,,,,,
December 2048,,,,,,
March 2049,,,,,,
June 2049,,,,,,
September 2049,,,,,,
December 2049,,,,,,
March 2050,,,,,,
June 2050,,,,,,
September 2050,,,,,,
December 2050,,,,,,
March 2051,,,,,,
June 2051,,,,,,
September 2051,,,,,,
December 2051,,,,,,
March 2052,,,,,,
June 2052,,,,,,
September 2052,,,,,,
December 2052,,,,,,
March 2053,,,,,,
June 2053,,,,,,
September 2053,,,,,,
December 2053,,,,,,
March 2054,,,,,,
June 2054,,,,,,
September 2054,,,,,,
December 2054,,,,,,
March 2055,,,,,,
June 2055,,,,,,
September 2055,,,,,,
December 2055,,,,,,
March 2056,,,,,,
June 2056,,,,,,
September 2056,,,,,,
December 2056,,,,,,
March 2057,,,,,,
June 2057,,,,,,
September 2057,,,,,,
December 2057,,,,,,
March 2058,,,,,,
June 2058,,,,,,
September 2058,,,,,,
December 2058,,,,,,
March 2059,,,,,,
June 2059,,,,,,
September 2059,,,,,,
December 2059,,,,,,
March 2060,,,,,,
June 2060,,,,,,
September 2060,,,,,,
December 2060,,,,,,
March 2061,,,,,,
June 2061,,,,,,
September 2061,,,,,,
December 2061,,,,,,
March 2062,,,,,,
June 2062,,,,,,
September 2062,,,,,,
December 2062,,,,,,
March 2063,,,,,,
June 2063,,,,,,
September 2063,,,,,,
December 2063,,,,,,
March 2064,,,,,,
June 2064,,,,,,
September 2064,,,,,,
December 2064,,,,,,
March 2065,,,,,,
June 2065,,,,,,
September 2065,,,,,,
December 2065,,,,,,
March 2066,,,,,,
June 2066,,,,,,
September 2066,,,,,,
December 2066,,,,,,
March 2067,,,,,,
June 2067,,,,,,
September 2067,,,,,,
December 2067,,,,,,
March 2068,,,,,,
June 2068,,,,,,
September 2068,,,,,,
December 2068,,,,,,
March 2069,,,,,,
June 2069,,,,,,
September 2069,,,,,,
December 2069,,,,,,
March 2070,,,,,,
June 2070,,,,,,
September 2070,,,,,,
December 2070,,,,,,
March 2071,,,,,,
June 2071,,,,,,
September 2071,,,,,,
December 2071,,,,,,
March 2072,,,,,,
June 2072,,,,,,
September 2072,,,,,,
December 2072,,,,,,
March 2073,,,,,,
June 2073,,,,,,
September 2073,,,,,,
December 2073,,,,,,
March 2074,,,,,,
June 2074,,,,,,
September 2074,,,,,,
December 2074,,,,,,
March 2075,,,,,,
June 2075,,,,,,
September 2075,,,,,,
December 2075,,,,,,
March 2076,,,,,,
June 2076,,,,,,
September 2076,,,,,,
December 2076,,,,,,
March 2077,,,,,,
June 2077,,,,,,
September 2077,,,,,,
December 2077,,,,,,
March 2078,,,,,,
June 2078,,,,,,
September 2078,,,,,,
December 2078,,,,,,
March 2079,,,,,,
June 2079,,,,,,
September 2079,,,,,,
December 2079,,,,,,
March 2080,,,,,,
June 2080,,,,,,
September 2080,,,,,,
December 2080,,,,,,
March 2081,,,,,,
June 2081,,,,,,
September 2081,,,,,,
December 2081,,,,,,
March 2082,,,,,,
June 2082,,,,,,
September 2082,,,,,,
December 2082,,,,,,
March 2083,,,,,,
June 2083,,,,,,
September 2083,,,,,,
December 2083,,,,,,
March 2084,,,,,,
June 2084,,,,,,
September 2084,,,,,,
December 2084,,,,,,
March 2085,,,,,,
June 2085,,,,,,
September 2085,,,,,,
December 2085,,,,,,
March 2086,,,,,,
June 2086,,,,,,
September 2086,,,,,,
December 2086,,,,,,
March 2087,,,,,,
June 2087,,,,,,
September 2087,,,,,,
December 2087,,,,,,
March 2088,,,,,,
June 2088,,,,,,
September 2088,,,,,,
December 2088,,,,,,
March 2089,,,,,,
June 2089,,,,,,
September 2089,,,,,,
December 2089,,,,,,
March 2090,,,,,,
June 2090,,,,,,
September 2090,,,,,,
December 2090,,,,,,
March 2091,,,,,,
June 2091,,,,,,
September 2091,,,,,,
December 2091,,,,,,
March 2092,,,,,,
June 2092,,,,,,
September 2092,,,,,,
December 2092,,,,,,
March 2093,,,,,,
June 2093,,,,,,
September 2093,,,,,,
December 2093,,,,,,
March 2094,,,,,,
June 2094,,,,,,
September 2094,,,,,,
December 2094,,,,,,
March 2095,,,,,,
June 2095,,,,,,
September 2095,,,,,,
December 2095,,,,,,
March 2096,,,,,,
June 2096,,,,,,
September 2096,,,,,,
December 2096,,,,,,
March 2097,,,,,,
June 2097,,,,,,
September 2097,,,,,,
December 2097,,,,,,
March 2098,,,,,,
June 2098,,,,,,
September 2098,,,,,,
December 2098,,,,,,
March 2099,,,,,,
June 2099,,,,,,
September 2099,,,,,,
December 2099,,,,,,
March 2100,,,,,,
June 2100,,,,,,
September 2100,,,,,,
December 2100,,,,,,
March 2101,,,,,,
June 2101,,,,,,
September 2101,,,,,,
December 2101,,,,,,
March 2102,,,-36363.125,,,
June 2102,,,-36363.125,,,
September 2102,,,-36363.125,,,
December 2102,,,-36363.125,,,
March 2103,,,-36363.125,,,
June 2103,,,-36363.125,,,
September 2103,,,-36363.125,,,
December 2103,,,-36363.125,,,
March 2104,,,-36363.125,,,
June 2104,,,-36363.125,,,
September 2104,,,-36363.125,,,
December 2104,,,-36363.125,,,
March 2105,,,-36363.125,,,
June 2105,,,-36363.125,,,
September 2105,,,-36363.125,,,
December 2105,,,-36363.125,,,
March 2106,,,-36363.125,,,
June 2106,,,-36363.125,,,
September 2106,,,-36363.125,,,
December 2106,,,-36363.125,,,
March 2107,,,-36363.125,,,
June 2107,,,-36363.125,,,
September 2107,,,-36363.125,,,
December 2107,,,-36363.125,,,
March 2108,,,-36363.125,,,
June 2108,,,-36363.125,,,
September 2108,,,-36363.125,,,
December 2108,,,-36363.125,,,
March 2109,,,-36363.125,,,
June 2109,,,-36363.125,,,
September 2109,,,-36363.125,,,
December 2109,,,-36363.125,,,
March 2110,,,-36363.125,,,
June 2110,,,-36363.125,,,
September 2110,,,-36363.125,,,
December 2110,,,-36363.125,,,
March 2111,,,-36363.125,,,
June 2111,,,-36363.125,,,
September 2111,,,-36363.125,,,
December 2111,,,-36363.125,,,
March 2112,,,-36363.125,,,
June 2112,,,-36363.125,,,
September 2112,,,-36363.125,,,
December 2112,,,-36363.125,,,
March 2113,,,-36363.125,,,
June 2113,,,-36363.125,,,
September 2113,,,-36363.125,,,
December 2113,,,-36363.125,,,
